nasabah_id,nama_lengkap,nik,no_hp,email,tanggal_lahir,jenis_kelamin,segmen_nasabah,cabang_id,tanggal_buka_rekening,status_aktif,pekerjaan,penghasilan_bulanan
NSB0007907,Mega Hutapea,2415032309973056,085780843594,mega.hutapea_7907@email.com,1997-09-23,Perempuan,Corporate,CAB0027,2023-10-19,Aktif,Mahasiswa,100000000
NSB0007908,Bambang Manurung,0304090502038591,081338549582,bambang.manurung_7908@email.com,2003-02-05,Perempuan,Priority,CAB0025,2024-06-15,Aktif,Pensiunan,100000000
NSB0007909,Yanti Simanjuntak,3107013108620930,085357477271,yanti.simanjuntak_7909@email.com,1962-08-31,Laki-laki,Priority,CAB0040,2017-02-09,Tidak Aktif,Petani,3000000
NSB0007910,Dewi Utami,3115061407862204,085345734784,dewi.utami_7910@email.com,1986-07-14,Laki-laki,Priority,CAB0017,2010-01-17,Aktif,Pensiunan,75000000
NSB0007911,Tri Tampubolon,2901013008756665,085214672359,tri.tampubolon_7911@email.com,1975-08-30,Perempuan,Retail,CAB0030,2024-06-03,Aktif,Mahasiswa,7500000
NSB0007912,Gita Utami,1512021411706670,085357843995,gita.utami_7912@email.com,1970-11-14,Laki-laki,Retail,CAB0011,2020-03-27,Aktif,Mahasiswa,3000000
NSB0007913,Linda Lubis,2510030307916707,085318358081,linda.lubis_7913@email.com,1991-07-03,Laki-laki,Retail,CAB0010,2017-06-11,Aktif,Nelayan,100000000
NSB0007914,Joni Hartono,2405050610038031,087768609697,joni.hartono_7914@email.com,2003-10-06,Laki-laki,Retail,CAB0033,2012-06-10,Aktif,Petani,100000000
NSB0007915,Omar Siregar,1403021005800849,082224054175,omar.siregar_7915@email.com,1980-05-10,Laki-laki,SME,CAB0066,2023-10-21,Aktif,Mahasiswa,15000000
NSB0007916,Pandu Setiawan,2503033107931344,081262736959,pandu.setiawan_7916@email.com,1993-07-31,Perempuan,Retail,CAB0029,2013-01-28,Aktif,TNI/Polri,30000000
NSB0007917,Rahmat Sirait,2901081407728463,085771607110,rahmat.sirait_7917@email.com,1972-07-14,Perempuan,Priority,CAB0032,2021-09-01,Aktif,Nelayan,30000000
NSB0007918,Yusuf Nasution,1204070712912143,082271071653,yusuf.nasution_7918@email.com,1991-12-07,Perempuan,Retail,CAB0026,2010-10-01,Aktif,Profesional,75000000
NSB0007919,Pandu Tampubolon,0703032107083923,081321004987,pandu.tampubolon_7919@email.com,2008-07-21,Perempuan,Priority,CAB0050,2018-09-11,Aktif,TNI/Polri,20000000
NSB0007920,Citra Simbolon,0903022212647370,085319680387,citra.simbolon_7920@email.com,1964-12-22,Perempuan,Private Banking,CAB0036,2019-01-11,Aktif,TNI/Polri,15000000
NSB0007921,Gita Santoso,3214072703087353,085896800103,gita.santoso_7921@email.com,2008-03-27,Perempuan,Retail,CAB0019,2017-04-09,Aktif,Petani,15000000
NSB0007922,Galih Panjaitan,2314040201779307,082130399027,galih.panjaitan_7922@email.com,1977-01-02,Laki-laki,Priority,CAB0031,2023-10-27,Aktif,TNI/Polri,7500000
NSB0007923,Wawan Rahayu,0507031209836494,082179947075,wawan.rahayu_7923@email.com,1983-09-12,Laki-laki,SME,CAB0019,2012-01-11,Aktif,TNI/Polri,7500000
NSB0007924,Bambang Permana,2308032601839941,085715747006,bambang.permana_7924@email.com,1983-01-26,Perempuan,Private Banking,CAB0059,2013-09-22,Tidak Aktif,Profesional,75000000
NSB0007925,Zahra Simanjuntak,3204062412923636,085384185181,zahra.simanjuntak_7925@email.com,1992-12-24,Perempuan,Priority,CAB0045,2010-10-12,Aktif,Pensiunan,5000000
NSB0007926,Eko Panjaitan,2602050804614413,085351355407,eko.panjaitan_7926@email.com,1961-04-08,Laki-laki,Retail,CAB0034,2022-08-11,Aktif,Wiraswasta,15000000
NSB0007927,Yusuf Wibowo,1408030701149135,085228697069,yusuf.wibowo_7927@email.com,2014-01-07,Laki-laki,SME,CAB0064,2012-03-12,Aktif,Profesional,7500000
NSB0007928,Eko Kurniawan,1107070902979497,081269680131,eko.kurniawan_7928@email.com,1997-02-09,Perempuan,Retail,CAB0041,2017-04-21,Aktif,Mahasiswa,50000000
NSB0007929,Yanti Permana,1105070512716972,085812898391,yanti.permana_7929@email.com,1971-12-05,Perempuan,Corporate,CAB0067,2016-12-28,Aktif,PNS,5000000
NSB0007930,Siti Handoko,1002051208775516,085875017875,siti.handoko_7930@email.com,1977-08-12,Perempuan,Retail,CAB0002,2015-04-23,Aktif,Karyawan Swasta,100000000
NSB0007931,Rahmat Kusuma,1603042701602423,085745127334,rahmat.kusuma_7931@email.com,1960-01-27,Perempuan,Retail,CAB0063,2015-04-27,Aktif,Nelayan,10000000
NSB0007932,Putri Lubis,3210072712783242,085228920518,putri.lubis_7932@email.com,1978-12-27,Perempuan,Retail,CAB0020,2021-12-19,Aktif,TNI/Polri,30000000
NSB0007933,Fajar Rahayu,1202011909009018,081353466800,fajar.rahayu_7933@email.com,2000-09-19,Perempuan,Retail,CAB0022,2013-12-01,Aktif,TNI/Polri,20000000
NSB0007934,Eko Hutabarat,0114050410617001,085274098613,eko.hutabarat_7934@email.com,1961-10-04,Laki-laki,SME,CAB0059,2021-07-12,Aktif,Mahasiswa,5000000
NSB0007935,Yusuf Saputra,0805063107974143,082246890160,yusuf.saputra_7935@email.com,1997-07-31,Laki-laki,SME,CAB0018,2024-09-01,Aktif,PNS,20000000
NSB0007936,Omar Handoko,2205062201720857,085333272115,omar.handoko_7936@email.com,1972-01-22,Perempuan,SME,CAB0029,2015-03-27,Aktif,TNI/Polri,3000000
NSB0007937,Dewi Manurung,2509041406810444,085833737601,dewi.manurung_7937@email.com,1981-06-14,Perempuan,SME,CAB0018,2018-08-13,Aktif,Ibu Rumah Tangga,10000000
NSB0007938,Galih Siregar,1603010310089005,082112213280,galih.siregar_7938@email.com,2008-10-03,Perempuan,Retail,CAB0039,2019-12-05,Aktif,TNI/Polri,50000000
NSB0007939,Rahmat Panjaitan,0104021502968190,085882916071,rahmat.panjaitan_7939@email.com,1996-02-15,Perempuan,Retail,CAB0029,2024-10-31,Aktif,Pensiunan,30000000
NSB0007940,Vina Hutabarat,0706051703781272,085261545276,vina.hutabarat_7940@email.com,1978-03-17,Laki-laki,Retail,CAB0004,2010-08-06,Aktif,Mahasiswa,50000000
NSB0007941,Rina Gunawan,3301091302763753,082219343196,rina.gunawan_7941@email.com,1976-02-13,Laki-laki,Retail,CAB0021,2016-04-22,Tidak Aktif,PNS,30000000
NSB0007942,Tri Manurung,0805051503813774,085345157207,tri.manurung_7942@email.com,1981-03-15,Laki-laki,Private Banking,CAB0045,2011-07-08,Aktif,Petani,20000000
NSB0007943,Surya Kurniawan,1409053009672643,085341376711,surya.kurniawan_7943@email.com,1967-09-30,Perempuan,Priority,CAB0044,2016-06-05,Aktif,Mahasiswa,7500000
NSB0007944,Hendra Susanto,2706021004977613,085715884201,hendra.susanto_7944@email.com,1997-04-10,Perempuan,Priority,CAB0039,2010-04-03,Aktif,Profesional,3000000
NSB0007945,Yanti Simanjuntak,0206022905735104,081311424807,yanti.simanjuntak_7945@email.com,1973-05-29,Perempuan,Priority,CAB0063,2013-01-31,Tidak Aktif,Ibu Rumah Tangga,10000000
NSB0007946,Omar Putra,0901070603775364,085735852814,omar.putra_7946@email.com,1977-03-06,Laki-laki,Retail,CAB0010,2010-05-12,Aktif,Profesional,7500000
NSB0007947,Candra Setiawan,0105022602824567,085323764355,candra.setiawan_7947@email.com,1982-02-26,Perempuan,Priority,CAB0017,2016-11-29,Aktif,TNI/Polri,7500000
NSB0007948,Pandu Utami,1611031203786074,085859491930,pandu.utami_7948@email.com,1978-03-12,Laki-laki,Private Banking,CAB0053,2023-02-23,Aktif,TNI/Polri,7500000
NSB0007949,Zahra Aritonang,1307010306617520,087727513984,zahra.aritonang_7949@email.com,1961-06-03,Laki-laki,Priority,CAB0010,2012-07-25,Aktif,Wiraswasta,30000000
NSB0007950,Fajar Utami,0808040703703306,081367190275,fajar.utami_7950@email.com,1970-03-07,Perempuan,Retail,CAB0018,2013-09-07,Aktif,Mahasiswa,10000000
NSB0007951,Zahra Permana,3002082103736678,087725309122,zahra.permana_7951@email.com,1973-03-21,Perempuan,Private Banking,CAB0007,2013-01-12,Aktif,Pensiunan,3000000
NSB0007952,Agus Hutapea,3313051102654878,082128262186,agus.hutapea_7952@email.com,1965-02-11,Perempuan,Private Banking,CAB0058,2020-09-06,Aktif,Profesional,7500000
NSB0007953,Siti Lestari,1409010311629259,082246575104,siti.lestari_7953@email.com,1962-11-03,Laki-laki,Priority,CAB0039,2016-01-02,Aktif,Karyawan Swasta,50000000
NSB0007954,Tri Pratama,3312021412089984,085719372801,tri.pratama_7954@email.com,2008-12-14,Laki-laki,Retail,CAB0060,2020-11-18,Aktif,Ibu Rumah Tangga,100000000
NSB0007955,Nuri Tampubolon,1012010411664308,085717624474,nuri.tampubolon_7955@email.com,1966-11-04,Laki-laki,SME,CAB0008,2024-10-03,Aktif,Mahasiswa,100000000
NSB0007956,Putri Simanjuntak,2008070501891439,082150402135,putri.simanjuntak_7956@email.com,1989-01-05,Laki-laki,Priority,CAB0067,2011-05-03,Aktif,Ibu Rumah Tangga,10000000
NSB0007957,Galih Setiawan,2108060404692292,081336643236,galih.setiawan_7957@email.com,1969-04-04,Laki-laki,Retail,CAB0010,2022-05-24,Aktif,Mahasiswa,30000000
NSB0007958,Wahyu Hutabarat,2008082104137720,087771295091,wahyu.hutabarat_7958@email.com,2013-04-21,Laki-laki,Retail,CAB0009,2020-02-22,Aktif,TNI/Polri,30000000
NSB0007959,Desi Pratama,0512082608721721,082175275131,desi.pratama_7959@email.com,1972-08-26,Laki-laki,Priority,CAB0055,2020-10-26,Aktif,Profesional,7500000
NSB0007960,Indra Putra,1108090312866451,085235976764,indra.putra_7960@email.com,1986-12-03,Laki-laki,Retail,CAB0067,2017-06-28,Aktif,Mahasiswa,3000000
NSB0007961,Zahra Sari,2306061311683471,085252050815,zahra.sari_7961@email.com,1968-11-13,Laki-laki,Retail,CAB0017,2018-02-23,Tidak Aktif,Profesional,15000000
NSB0007962,Umar Simbolon,2511072110053994,087826477926,umar.simbolon_7962@email.com,2005-10-21,Perempuan,SME,CAB0026,2023-11-10,Aktif,TNI/Polri,5000000
NSB0007963,Pandu Kurniawan,2912090301907120,085270410203,pandu.kurniawan_7963@email.com,1990-01-03,Laki-laki,Retail,CAB0053,2010-04-25,Aktif,Karyawan Swasta,100000000
NSB0007964,Galih Permana,0810031405837414,081330264466,galih.permana_7964@email.com,1983-05-14,Laki-laki,Retail,CAB0033,2019-10-14,Aktif,Karyawan Swasta,15000000
NSB0007965,Rina Saputra,0614082206939501,085252145717,rina.saputra_7965@email.com,1993-06-22,Perempuan,Retail,CAB0011,2014-02-23,Aktif,Mahasiswa,5000000
NSB0007966,Wahyu Sirait,0512012703759134,087723553259,wahyu.sirait_7966@email.com,1975-03-27,Laki-laki,Private Banking,CAB0059,2012-06-05,Aktif,Mahasiswa,15000000
NSB0007967,Desi Santoso,3102022801964828,081216565783,desi.santoso_7967@email.com,1996-01-28,Perempuan,Private Banking,CAB0043,2019-05-12,Aktif,Nelayan,5000000
NSB0007968,Umar Utami,2911022102905437,085779419800,umar.utami_7968@email.com,1990-02-21,Laki-laki,SME,CAB0022,2020-03-09,Aktif,Ibu Rumah Tangga,7500000
NSB0007969,Andi Sirait,1003012309989748,081345066955,andi.sirait_7969@email.com,1998-09-23,Laki-laki,Priority,CAB0064,2010-02-02,Aktif,Wiraswasta,20000000
NSB0007970,Ahmad Santoso,1303021411989492,081289704641,ahmad.santoso_7970@email.com,1998-11-14,Perempuan,Private Banking,CAB0045,2010-05-24,Tidak Aktif,Mahasiswa,50000000
NSB0007971,Joko Hutabarat,2410080711941750,087890469342,joko.hutabarat_7971@email.com,1994-11-07,Perempuan,SME,CAB0027,2019-01-27,Tidak Aktif,Petani,30000000
NSB0007972,Irwan Suryadi,2006023012052172,087724974629,irwan.suryadi_7972@email.com,2005-12-30,Perempuan,Private Banking,CAB0031,2015-11-13,Aktif,Petani,5000000
NSB0007973,Yanti Hutapea,2304010604049881,085296568123,yanti.hutapea_7973@email.com,2004-04-06,Laki-laki,Retail,CAB0002,2014-08-06,Aktif,Mahasiswa,20000000
NSB0007974,Cahya Hutabarat,0609061102635173,085290527331,cahya.hutabarat_7974@email.com,1963-02-11,Perempuan,Private Banking,CAB0056,2011-04-06,Aktif,Pensiunan,20000000
NSB0007975,Surya Kurniawan,3408082511767375,081214115283,surya.kurniawan_7975@email.com,1976-11-25,Laki-laki,Retail,CAB0055,2016-05-22,Aktif,TNI/Polri,3000000
NSB0007976,Nuri Sirait,0115080601624416,082178203514,nuri.sirait_7976@email.com,1962-01-06,Laki-laki,SME,CAB0011,2015-09-10,Aktif,Wiraswasta,50000000
NSB0007977,Vina Lestari,3007081511127757,081217642392,vina.lestari_7977@email.com,2012-11-15,Laki-laki,Retail,CAB0037,2012-07-25,Aktif,Petani,15000000
NSB0007978,Agus Purnama,2103090812980566,085756678284,agus.purnama_7978@email.com,1998-12-08,Perempuan,Retail,CAB0018,2010-10-16,Aktif,Profesional,10000000
NSB0007979,Hendra Panjaitan,2506052704810500,087782414202,hendra.panjaitan_7979@email.com,1981-04-27,Perempuan,Retail,CAB0016,2010-11-20,Aktif,Karyawan Swasta,10000000
NSB0007980,Umar Nugroho,0904092304117133,082246521316,umar.nugroho_7980@email.com,2011-04-23,Laki-laki,Corporate,CAB0035,2019-07-12,Aktif,TNI/Polri,3000000
NSB0007981,Surya Suryadi,2613062603880902,087768884340,surya.suryadi_7981@email.com,1988-03-26,Laki-laki,Retail,CAB0041,2019-09-15,Aktif,Petani,15000000
NSB0007982,Joko Gunawan,1303042903068364,081210756597,joko.gunawan_7982@email.com,2006-03-29,Perempuan,Priority,CAB0041,2017-08-25,Aktif,Mahasiswa,30000000
NSB0007983,Ahmad Gunawan,0105090808038621,082164452174,ahmad.gunawan_7983@email.com,2003-08-08,Laki-laki,SME,CAB0057,2011-12-06,Aktif,Nelayan,100000000
NSB0007984,Candra Setiawan,0608012802903024,085861738820,candra.setiawan_7984@email.com,1990-02-28,Perempuan,Priority,CAB0016,2012-12-30,Tidak Aktif,Karyawan Swasta,7500000
NSB0007985,Tri Panjaitan,3314091212728796,085766744784,tri.panjaitan_7985@email.com,1972-12-12,Perempuan,SME,CAB0027,2023-05-26,Aktif,Wiraswasta,10000000
NSB0007986,Hendra Santoso,0902041207033282,082144777164,hendra.santoso_7986@email.com,2003-07-12,Perempuan,Retail,CAB0023,2020-02-26,Aktif,Profesional,20000000
NSB0007987,Bayu Simanjuntak,1512090310772117,085299089049,bayu.simanjuntak_7987@email.com,1977-10-03,Laki-laki,Retail,CAB0039,2024-06-16,Tidak Aktif,Pensiunan,10000000
NSB0007988,Dewi Purnama,3107022211084193,085290027630,dewi.purnama_7988@email.com,2008-11-22,Laki-laki,Retail,CAB0021,2023-12-22,Aktif,Wiraswasta,10000000
NSB0007989,Oki Nasution,1209061408886069,085224262890,oki.nasution_7989@email.com,1988-08-14,Laki-laki,SME,CAB0021,2022-11-14,Aktif,Profesional,10000000
NSB0007990,Eko Hutapea,2208011001953882,085775225891,eko.hutapea_7990@email.com,1995-01-10,Laki-laki,SME,CAB0034,2014-10-07,Aktif,Petani,75000000
NSB0007991,Candra Tampubolon,0613010804854888,085256092048,candra.tampubolon_7991@email.com,1985-04-08,Laki-laki,Retail,CAB0031,2018-11-17,Aktif,Profesional,3000000
NSB0007992,Linda Simanjuntak,3415060302795678,085389000890,linda.simanjuntak_7992@email.com,1979-02-03,Perempuan,Private Banking,CAB0055,2019-03-13,Aktif,TNI/Polri,5000000
NSB0007993,Lestari Wijaya,2515050508636546,081214942078,lestari.wijaya_7993@email.com,1963-08-05,Perempuan,Retail,CAB0064,2019-04-21,Aktif,Profesional,20000000
NSB0007994,Mira Kusuma,1805091506969506,085359698287,mira.kusuma_7994@email.com,1996-06-15,Perempuan,Corporate,CAB0009,2020-01-21,Aktif,TNI/Polri,50000000
NSB0007995,Erna Hartono,2812051103646625,082111371485,erna.hartono_7995@email.com,1964-03-11,Perempuan,Priority,CAB0035,2024-08-22,Aktif,Ibu Rumah Tangga,50000000
NSB0007996,Zahra Sirait,2102011301859669,082277043770,zahra.sirait_7996@email.com,1985-01-13,Perempuan,SME,CAB0027,2011-04-11,Aktif,Profesional,75000000
NSB0007997,Wawan Hidayat,1306091006126157,087882252220,wawan.hidayat_7997@email.com,2012-06-10,Laki-laki,Priority,CAB0004,2020-03-28,Aktif,Profesional,50000000
NSB0007998,Bayu Aritonang,2704020708080307,081255945680,bayu.aritonang_7998@email.com,2008-08-07,Perempuan,SME,CAB0058,2023-03-25,Aktif,Nelayan,10000000
NSB0007999,Hadi Hartono,2002082504837167,082166952925,hadi.hartono_7999@email.com,1983-04-25,Laki-laki,Retail,CAB0057,2015-04-06,Aktif,Wiraswasta,7500000
NSB0008000,Hendra Sirait,1310082011849133,085820876817,hendra.sirait_8000@email.com,1984-11-20,Laki-laki,Retail,CAB0017,2015-04-30,Aktif,PNS,7500000
NSB0008001,Joni Permana,3402082309815997,085837331116,joni.permana_8001@email.com,1981-09-23,Perempuan,Priority,CAB0006,2018-07-15,Aktif,Ibu Rumah Tangga,3000000
NSB0008002,Wawan Aritonang,0803081207689220,082189267488,wawan.aritonang_8002@email.com,1968-07-12,Laki-laki,Priority,CAB0037,2011-01-11,Aktif,Mahasiswa,3000000
NSB0008003,Linda Suryadi,1211081109858793,085213686710,linda.suryadi_8003@email.com,1985-09-11,Perempuan,SME,CAB0016,2011-07-13,Aktif,Profesional,50000000
NSB0008004,Rahmat Saputra,0402062807090959,085398971054,rahmat.saputra_8004@email.com,2009-07-28,Perempuan,Priority,CAB0037,2017-06-01,Aktif,Pensiunan,15000000
NSB0008005,Tri Susanto,2203071202114742,085327779144,tri.susanto_8005@email.com,2011-02-12,Perempuan,Private Banking,CAB0036,2021-12-15,Tidak Aktif,Nelayan,10000000
NSB0008006,Indra Purba,0912050107146548,082144988926,indra.purba_8006@email.com,2014-07-01,Perempuan,Retail,CAB0043,2020-07-11,Aktif,Profesional,7500000
NSB0008007,Rahmat Sari,2002062111929557,087752113846,rahmat.sari_8007@email.com,1992-11-21,Perempuan,Priority,CAB0047,2020-07-13,Aktif,Profesional,5000000
NSB0008008,Gita Siregar,3401061006753449,085258842555,gita.siregar_8008@email.com,1975-06-10,Laki-laki,Retail,CAB0053,2012-02-26,Aktif,Profesional,75000000
NSB0008009,Hendra Harahap,2713022507869479,085745235296,hendra.harahap_8009@email.com,1986-07-25,Perempuan,SME,CAB0048,2016-03-09,Tidak Aktif,Ibu Rumah Tangga,5000000
NSB0008010,Eko Handoko,0509032003899367,081291103902,eko.handoko_8010@email.com,1989-03-20,Perempuan,Retail,CAB0066,2013-11-08,Aktif,PNS,7500000
NSB0008011,Eko Simanjuntak,2913071507740213,085338286923,eko.simanjuntak_8011@email.com,1974-07-15,Laki-laki,SME,CAB0060,2017-05-14,Aktif,Profesional,7500000
NSB0008012,Fitri Siagian,2705080902051181,085777664769,fitri.siagian_8012@email.com,2005-02-09,Perempuan,SME,CAB0003,2013-11-24,Aktif,Pensiunan,20000000
NSB0008013,Indra Lubis,1004080909830176,085773361990,indra.lubis_8013@email.com,1983-09-09,Perempuan,Retail,CAB0037,2023-07-04,Tidak Aktif,Karyawan Swasta,10000000
NSB0008014,Bayu Hutapea,0813060908803279,085297231544,bayu.hutapea_8014@email.com,1980-08-09,Perempuan,Retail,CAB0036,2016-06-23,Aktif,Karyawan Swasta,20000000
NSB0008015,Oki Kurniawan,3310011809893054,082147767503,oki.kurniawan_8015@email.com,1989-09-18,Laki-laki,Priority,CAB0061,2016-03-01,Aktif,Nelayan,30000000
NSB0008016,Zahra Purnama,0805042808837164,085260544665,zahra.purnama_8016@email.com,1983-08-28,Laki-laki,SME,CAB0023,2014-05-14,Aktif,Ibu Rumah Tangga,3000000
NSB0008017,Putri Hartono,2302072403714561,085278881594,putri.hartono_8017@email.com,1971-03-24,Perempuan,Priority,CAB0016,2020-06-07,Tidak Aktif,TNI/Polri,5000000
NSB0008018,Budi Santoso,0802013004837099,081363818560,budi.santoso_8018@email.com,1983-04-30,Laki-laki,Priority,CAB0045,2017-02-25,Aktif,Petani,7500000
NSB0008019,Pandu Sirait,0715070502111789,087849109631,pandu.sirait_8019@email.com,2011-02-05,Perempuan,Retail,CAB0020,2024-05-25,Aktif,PNS,7500000
NSB0008020,Rahmat Hartono,3006040504025585,085258577207,rahmat.hartono_8020@email.com,2002-04-05,Laki-laki,Retail,CAB0019,2010-09-17,Aktif,Ibu Rumah Tangga,5000000
NSB0008021,Hendra Nugroho,1714031604961321,085779145076,hendra.nugroho_8021@email.com,1996-04-16,Laki-laki,Private Banking,CAB0045,2023-05-21,Aktif,Karyawan Swasta,30000000
NSB0008022,Omar Wijaya,0501042605803181,085398055659,omar.wijaya_8022@email.com,1980-05-26,Perempuan,Retail,CAB0001,2010-12-02,Aktif,Pensiunan,5000000
NSB0008023,Rina Gunawan,2408052106932465,081337927686,rina.gunawan_8023@email.com,1993-06-21,Perempuan,Retail,CAB0010,2019-01-18,Aktif,Pensiunan,30000000
NSB0008024,Fajar Harahap,2915050101120551,082264578824,fajar.harahap_8024@email.com,2012-01-01,Perempuan,Retail,CAB0062,2022-08-08,Tidak Aktif,Karyawan Swasta,50000000
NSB0008025,Umar Hutapea,1508092908070035,085866231682,umar.hutapea_8025@email.com,2007-08-29,Perempuan,Priority,CAB0021,2015-06-15,Aktif,PNS,3000000
NSB0008026,Rahmat Nasution,0706011812011576,087748362610,rahmat.nasution_8026@email.com,2001-12-18,Laki-laki,Retail,CAB0060,2019-03-17,Aktif,Wiraswasta,3000000
NSB0008027,Rina Manurung,2811092406614620,085285761491,rina.manurung_8027@email.com,1961-06-24,Laki-laki,Corporate,CAB0009,2020-11-15,Aktif,Mahasiswa,15000000
NSB0008028,Lestari Aritonang,3106060107984652,085713861566,lestari.aritonang_8028@email.com,1998-07-01,Laki-laki,Retail,CAB0042,2020-04-14,Aktif,TNI/Polri,30000000
NSB0008029,Wahyu Manurung,3409093101113654,087826695551,wahyu.manurung_8029@email.com,2011-01-31,Laki-laki,Private Banking,CAB0018,2014-11-21,Aktif,TNI/Polri,5000000
NSB0008030,Siti Siregar,0206022009852617,087793108991,siti.siregar_8030@email.com,1985-09-20,Perempuan,SME,CAB0008,2022-04-07,Aktif,Nelayan,100000000
NSB0008031,Nuri Sinaga,0206080904052211,085865480995,nuri.sinaga_8031@email.com,2005-04-09,Laki-laki,Corporate,CAB0018,2013-03-18,Aktif,Pensiunan,50000000
NSB0008032,Vina Rahayu,3210050304041427,082292661391,vina.rahayu_8032@email.com,2004-04-03,Perempuan,Retail,CAB0030,2024-11-20,Aktif,TNI/Polri,75000000
NSB0008033,Erna Sari,0711032812752798,087858606803,erna.sari_8033@email.com,1975-12-28,Laki-laki,Priority,CAB0053,2012-07-06,Aktif,Ibu Rumah Tangga,7500000
NSB0008034,Citra Aritonang,2002030407818227,081319857174,citra.aritonang_8034@email.com,1981-07-04,Perempuan,SME,CAB0065,2010-09-14,Aktif,PNS,7500000
NSB0008035,Pandu Hutabarat,0113070703730854,082265921083,pandu.hutabarat_8035@email.com,1973-03-07,Laki-laki,Retail,CAB0057,2015-10-07,Aktif,Wiraswasta,50000000
NSB0008036,Yanti Nasution,0912091307825288,085888631329,yanti.nasution_8036@email.com,1982-07-13,Laki-laki,Retail,CAB0029,2013-10-11,Aktif,Karyawan Swasta,10000000
NSB0008037,Mira Wibowo,0401091707751680,081299655311,mira.wibowo_8037@email.com,1975-07-17,Perempuan,Retail,CAB0051,2018-04-15,Tidak Aktif,Profesional,75000000
